"id","author","blogcite","cat3","date","did","monthOrder","post","title"
"5291fb74-99d4-41b7-ba40-282bdab050eb","by Thomas Maestas","<p class=""footnotes"">1. <a href=""https://www.reuters.com/article/us-sprint-corp-m-a-t-mobile-us/sprint-t-mobile-defend-proposed-tie-up-before-u-s-senate-panel-idUSKBN1JN33A""   target=""_blank"">https://www.reuters.com/article/us-sprint-corp-m-a-t-mobile-us/sprint-t-mobile-defend-proposed-tie-up-before-u-s-senate-panel-idUSKBN1JN33A/a>
</p> 
","Sociology Tomorrow!","June 26, 2018 ","18-06-26","10","
<p class=""firstparagraph"">5G Technology, ever so close to life-changing implementation, conjures up fantastic musing over how our everyday products will interact in real-time with our personalized data-cloud. Certainly IoT (Internet of Things) products will be carrying a whole lot of machine-to-machine to machine communication. From the IoT edge (encircling a router, for instance) to communicate sensors to mid-range ""listeners"".</p>
<p>So, although Sprint-T-Mobile Oneness spells monopoly, the scale of work that needs to be done to convert everything to 5G <i>means we Need a great tech innovator like T-Mobile's John Legere to push with fervor the right ways to deliver 5G connectivity to every American, anywhere.</i> My<a href=""#18-04-27""> April 27 post</a> talks more on their affair, but the reality is that Sprint doesn't contribute value to American innovation; that claimed, <i>Sprint's bandwidth rights and spare parts really <strong>will truly</strong>  add value</i> to American Tech!</p>
","T-Nation Makes the Case: Sprint Merger takes on the Senate"
"15e5ba51-a19e-4056-8b37-f670a708a734","by Thomas Maestas","
 <p class=""cite""><a target=""_blank"" href=""https://www.androidpolice.com/2018/11/14/pixel-night-sight-also-works-daylight-reducing-noise-boosting-resolution/"">https://www.androidpolice.com/2018/11/14/pixel-night-sight-also-works-daylight-reducing-noise-boosting-resolution/</a></p>
 ","Web Dev Affairs","November 13, 2018 ","18-11-13","111","
 <p class=""quote"">Turns out that Google's new Night Sight mode for Pixels, formally released just earlier today, has some non-night utility. In a bit of a twist, you can use it in the daytime as well for ""denoising and resolution improvements"" inherited from another Google Camera feature: Super Res Zoom.<sup>1</sup> 
 </p>","Picture Power"
"784265c8-e81a-4e8a-8fa4-f439ab9e87c8","by Thomas Maestas, MA","
<p class=""footnotes"">1. <a href=""https://cointelegraph.com/news/appswarm-s-doge-division-calls-for-a-global-dev-teams-to-build-off-dogecoin""   target=""_blank"">https://cointelegraph.com/news/appswarm-s-doge-division-calls-for-a-global-dev-teams-to-build-off-dogecoin</a>
</p>   ","Musing Blockchain","May 19, 2021","21-05-19",""," 
<p class=""firstparagraph"">, 
<p class=""quote""><i>A Dogecoin (DOGE)-focused division of publicly traded over-the-counter software firm AppSwarm is looking to bring together global development teams to build off of the Dogecoin blockchain.<br /><br />
DogeLabs — a newly launched division of AppSwarm’s blockchain research lab, TulsaLabs — announced Wednesday a new initiative calling on DevOps teams to unite their efforts in building a “sort of decentralized network” of DOGE developers across the globe.</i><sup>1</sup> 
</p>
","Doge Days are Here Again, Part I: the Dark Forshadowing of Doge Coin "
"5a8b504d-5561-4e19-9161-526c9aa02a28","by Thomas Maestas, MA","  
  
<p><a  target=""_blank"" href=""https://www.wsj.com/articles/ibm-software-exec-predicts-quantum-computers-will-become-mainstream-in-five-years-11558548160"">https://www.wsj.com/articles/ibm-software-exec-predicts-quantum-computers-will-become-mainstream-in-five-years-11558548160</a> 
</p>
  ","Quantum Data","May 20, 2019","19-05-20","17"," 
  
<p class=""firstparagraph""> 
</p>

<p class=""quote"">Quantum computers won’t replace today’s traditional computers, but they will become mainstream within five years, a top executive in charge of emerging technologies at International Business Machines Corp. predicted.

Speaking at The Wall Street Journal’s Future of Everything Festival Wednesday, Arvind Krishna, senior vice president of cloud and cognitive software, predicted that with quantum computing, batteries could last “a thousand times longer” and airplanes could become lighter.

“All of these use cases, I think, will get solved in a few years,” Mr. Krishna said. “Pharmaceuticals and drug discovery is a much harder problem.”

Quantum computers have the potential to sort through a vast number of possible solutions—more than the number of atoms in the universe—with the calculations being completed as fast as a fraction of a second.
<br /><br />
Responding to criticism from researchers that the U.S. may be falling behind China and the European Union to invest in quantum computing, Mr. Krishna said the U.S. is currently slightly ahead but does need to invest more. China is constructing a $10 billion research center for quantum applications. The European Union announced in 2016 that it is creating a €1 billion effort on four areas of quantum technology including computing and communication.

Mr. Krishna, who also oversees the integration of IBM’s $33 billion acquisition of Red Hat Inc. said he expects the deal—IBM’s largest acquisition to date—to close around June. The company has received approval from the U.S. Department of Justice for the deal, and is now awaiting approval from the European Union.
<br /><br />
Asked about restructuring after the acquisition is completed, Mr. Krishna said that it wouldn’t result in any job cuts at Red Hat.
“This is a value deal, not about cost synergy. They [Red Hat] run on multiple public clouds. It’s got to be preserved,” he said.
In the public cloud space, IBM trails rivals Amazon Inc. and Microsoft Corp. IBM ranked fifth in the world for public cloud-infrastructure service in 2017, according to data from Gartner Inc., behind Amazon, Microsoft, Alibaba Group Holding Inc. and Google Inc.
<br /><br />
But Mr. Krishna said the acquisition creates a big opportunity for IBM to expand in the so-called hybrid cloud space where customers run some software in their own data centers but also use cloud services.  “I’m not trying to catch up to Amazon and Microsoft,” he said. “They are going down the path of public cloud and we are going to be hybrid. There is so much investment that’s already happening and there is so much data that can’t sit on the public cloud. I believe there is space for all of us,” he said. <sup>1</sup></p>
  ","Procrastinating a Quantum Leap are We?"
"23170b38-d51d-4c25-ae3b-5a745abd25c6","by Thomas Maestas, MA","  
<p>1. <a href=""https://www.howtogeek.com/414036/2019-is-the-year-of-linux-on-the-desktop/"">https://www.howtogeek.com/414036/2019-is-the-year-of-linux-on-the-desktop/</a> 
</p>
 
","Web Dev Affairs","May 10, 2019","19-05-10","9"," 
  <p class=""firstparagraph"">Linus Torvalds' great contribution now extends to Microsoft 10, rather than the past couple year's emulated mounting. 
  </p>
 
<p class=""quote"">Windows 10 will soon include a built-in Linux kernel updated through Windows Update. Windows itself will still be based on the Windows kernel, of course. The Linux kernel will power the Windows Subsystem for Linux 2 (WSL 2) and let you run even more Linux applications on Windows 10.
<br /><br />
WSL version 1 was powerful, but it relied on emulation to run Linux software. That prevented more complex Linux applications—like Docker—from running on Windows. WSL 2 will be more powerful and will run Linux software using an actual Linux kernel.<sup>1</sup></p>
<p>
This, along with 2019 Google Chromebooks' command-line Linux development environments -- Hooray, the Universe has finally converged!
</p>
","The Long and Ubiquitous Reign of Linux OS"
"8eea75b9-beb0-4e7d-9759-564ad8fda667","by Thomas Maestas, MA","","Musing Blockchain","April 20, 2018","18-04-20","15","<p class=""firstparagraph"">Speed versus scalability. Security versus user-experience. Stability versus complexity. Ethereum, along with other blockchain developers, inhabit a virtual reality, a reality in which application uses and perils are not fully conceivable. Traditional app-developers, long habituated to the centralized server and popular usage--not to mention any regulation--to know the lines in the sand, which constrain a developer. The decentralized app (DAPP) developers have no such luxury, except to abide by a certain golden rule; a single rule that sustains crypto-tech's very existence: The Rule of Trust, without which blockchain tech has nothing to offer. 
  </p>
  
  <p>The very premise of designing distributed ledger platforms hinges on placing a platform's cryptographic, algorthmic design at the center, the link between every user. This trust, <i>built on mathematical proofs,</i> ensures peer-to-peer transactions in which  <i>neither party needs to trust the counter-party, nor any third-party.</i>We trust in the cryptography that our transaction will be fulfilled: In Math We Trust. </p> <br />
  ","omputing Arts and Innovation, Part II:<br />Constraints of Distributed Ledger Technology"
"8e538ee3-4ec3-45f1-989b-5eae5037e947","by Thomas Maestas, MA","","Web Dev Affairs","Feb 12, 2018","18-02-12","15","
  <p class=""firstparagraph"">Facebook Scandals
<sup>1</sup> of recent months have demoralized the leadership for a role of misinformation in the Tech Age, however I
charge Mark Zuckerberg&#39;s innocence
<i>not</i> because all of us, as a society, were equally warned. Rather, arbitrary mathematical forces created abnormal,
never-before-seen network structural density and symmetry patterns. Technological shifts were so efficient at multiplying
and exacerbating misinformation because a curious sociological network phenomenon rendered parts of our daily social
learning and acculturating process to network forces out of our own control.</p>

<p>A January 2016 American Sociology Association Newsletter Editorial
<sup> 2</sup> from Sally T. Hillsman, in which she explained how the social mechanisms of our own misinformation were
not entirely within our own control to resist. In fact, the arbitrary (often random) social structural changes from
higher social-media hours, create an arbitrary social network structure whose links (in their content and influence)
begin to dominate over nodes (each of us). In other words, the sway of trends and opinionated critical thought becomes
dominated by the relationships, e.g., the &quot;likes&quot; and &quot;shares&quot;, leading to a statistically natural
propensity toward homogeneity--a.k.a. group-think. The mechanism is akin to peacefully swimming close and parallel
to the coastline, and (due to random coastal floor structure), a rip-tide suddenly ships you far out to sea--a fatal
and tragic fate rendering experienced swimmers out of their own control. Same principle with an arbitrary
<i>underlying and unseen</i> network structure.</p>

<p>Our social network structures always are prone to continual shift, and so the usual &quot;interruptions&quot; that
previously stopped this inward shift soon began to disappear. Hillsman explains:</p>

<p class=""quote"">Lies, half-truths, and misinformation spread so rapidly across the public through digital communication that the
timespan for thoughtful, effective correction or rebuttal is infinitesimal. Because of confirmation Bias, misinformation
and outright lies quickly strengthen preconceived truths or pre-held beliefs that are already hard to change.</p>

<p>Therefore, even though we all have been pointedly warned,
<i> none of us</i> without advanced sociological analysis skills could understand that a curious network phenomonenon--ultimately
driven by some arbitrary mathematical calculation involving size, density, symmetry, conditional influences, and
the strength of ties outweighing network nodes. For the reasons of these factors, our social inclinations were
<i>out of our control</i> -- no, but really, this time they were!</p>

<p>And so, we can learn from Sociology what steps to take in order to counteract random, but risky, network phenomena
-- because nobody likes to go for a swim at the beach, and unwittingly get shipped out to sea!</p>

<p class=""footnotes"">1. Wired Magazine
<i>Inside the Two Years that Shook Facebook--and the World</i> (February, 2018)
<a href=""https://www.wired.com/story/inside-facebook-mark-zuckerberg-2-years-of-hell""
target=""_blank""> Wired Magazine, </a>
<br />
<br /> 2.ASA
<i>Footnotes</i>. (January, 2016)
<a href=""http://www.asanet.org/footnotes/jan16/index.html"" target=""_blank""> www.asanet.org/footnotes/jan16/</a>
</p>
  ","Mark Zuckerberg&#39;s Innocence"
"34214ed5-f50f-4bff-9f97-68c77445ff17","by Thomas Maestas, MA","","Sociology Tomorrow!","March 19, 2018","18-03-19","16","
  <p class=""firstparagraph"">Today, US inserted itself into a large, deep debate about crypto-legitimacy by imposing new sanctions on Venezuela.
  In case you hadn't heard, here's a quick recap:</p>
  <p class=""quote"">The administration’s announcement came a few hours after Mr. Trump signed an executive order barring the use of any
  digital currency issued by the Maduro government since Jan. 9. Mr. Maduro announced last month that his country
  had begun a presale of the Petro, backed by the nation’s vast petroleum reserves.
  <br />
  <br />The Venezuelan government called the launch a response to a financial crisis that has prompted a profound devaluation
  of the national currency, the bolívar, and quadruple-digit inflation.
  <sup>1</sup>
  </p>
  <p>
  This turn of events, both Maduro et al.'s financial cleverness and Trump's action to de-legitimate the Petro crypto-currency,
  are examples of the undefined, near-limitless political uses for Blockchain Tech, both offensively and defensively.
  In fact, the ensuing events may be of great interest as we will witness a major first actual use-case of the decentralizing
  aims of crypto-technology tool. A tool that softens the financial leverage wielded by centralized authorities, whether
  governemntal or private.
  </p>
  <p>I used the term ""de-legitimate"" above because there are two processes at work: First, crypto-currencies are
  <i>in themselves</i> not legitimate. A
  <strong>crypto-currency platform gains legitimacy through a series of both technical and financial trust-building stages</strong>.
  So legitimacy is earned first privately, and some currency platforms continue publicly to Initial Coin Offering,
  and so on--purely financial and technical legitimacy.
  </p>
  <p>And then, there is the another kind of legitimacy, which involves political leverage ... </p>
  <p class=""cite"">1.
  <a href=""https://www.nytimes.com/2018/03/19/world/americas/trump-venezuela-sanctions-petro.html"" target=""_blank"">https://www.nytimes.com/2018/03/19/world/americas/trump-venezuela-sanctions-petro.html</a>
  </p>
  ","A New Politics of Power:<br /> The Cryptographic Financial Escape Hatch"
"9f09011d-ab7e-422f-8e21-dbdbb7efbfb1","by Thomas Maestas","   <p class=""cite"">1. <a   href=""https://www.reuters.com/article/uk-usa-pentagon-breakingviews/breakingviews-amazon-pentagon-ties-may-receive-greater-scrutiny-idUSKBN1L10AS""   target=""_blank"">https://www.reuters.com/article/uk-usa-pentagon-breakingviews/breakingviews-amazon-pentagon-ties-may-receive-greater-scrutiny-idUSKBN1L10AS
    </a></p> 
    ","Web Dev Affairs","August 20, 2018","18-08-20","17","<p class=""firstparagraph"">Silicon Valley's tide has rolled in and the ships are tucked away for the night. At dawn, Silicon Valley arises and inherits the kingdom, along with Seattle: And, so   become <i> the intractable data needs of all institutions, public or private, big and small--needs only the cloud can answer.</i> </p>
    <p>And why not? Cloud data storage offers security, direct service providers with big data jobs, Netflix and Linkedin's extensive real-time network analsyis using Kafka speeds up their ever-ready recommendations.  Reuters shows a glimpse of the Pentagon's (and other nations's) accelerating need to secure data as the intertwining networks of world data migrates to distributed, cloud storage. In this domain, public infrastructure, whether platform-as-a-service or servers, technology -- as usual -- must swoop to save the day. </p>

    <p class=""quote"">Consultants associated with the $927 billion Seattle juggernaut occupied top positions at the Pentagon ahead of the rollout of a massive cloud contract worth some $10 billion that Amazon looks poised to snag. Rivals complain the requirements were written to favor Bezos’s company. Either way, investors should be prepared for its government business to attract greater scrutiny.<sup>1</sup> 
    </p>
    <p>Surely controversy awaits any bid decision down here on earth, but all things that go up to the cloud need not come down.</p>
    ","Data that Go Up but Do not Go Down"
"06332557-c64a-42bd-8832-5961efabff0f","by Thomas Maestas, MA","","Sociology Tomorrow!","April 17, 2018","18-04-17","12"," 
  <p class=""firstparagraph"">Dictionaries and libraries place the programmer into a once-in-a-lifetime opportunity to ride the lightning of the open-source community. Volunteers and corporate sponsors take the credit for the enormous effort making a  near limitless selection of functions, dictionaries and modules for languages such as  JavaScript and Python programming.<sup>1</sup> Today, a programmer can   put together JavaScript Components and Modules with less thought about syntactical logic, and more consideration for the problem at hand. 
  </p>  
  <p class=""quote"">Each significant piece of functionality in a program should be implemented in just one place in the source code. Where similar functions are carried out by distinct pieces of code, it is generally beneficial to combine them into one by abstracting out the varying parts.</br ></br >
  --Benjamin C. Pierce</p>
  <p>There are a few hundred thousand packages in the JavaScript <i> Node.js package ecosystem</i>, with billions of downloads per month. This unprecedented global collaboration, sharing open-source code into the community, means a more humanized, higher-level programming tasks-- a boon for the many coding-converts joining the tech economy. Such optimism means that problem-solving is fast and flexible, especially in the world of Stack Overflow--another phenomenon of global collaboration.
  </p>
  <p class=""quote"">[Abstraction] tries to factor out details from a common pattern so that programmers can work close to the level of human thought, leaving out details which matter in practice, but are immaterial to the problem being solved.</p>
  
  <p class=""quote"">The effective exploitation of the powers of <i>abstraction</i> must be regarded as one of the most vital activities of a   programmer ...<sup>2</sup> <br /><br />
  --Edsger W. Dijkstra</p>
  <p>These words mean programmers can do what they do best, as much as   what the client-user does best, too: think and problem-solve like a human, rather than a robot. </p>
  <p class=""cite"">1.<a href=""https://nodesource.com/blog/npm-is-massive/"" target=""_blank"">https://nodesource.com/blog/npm-is-massive/
  </a> </p>
  
  <p class=""cite"">2.<a href=""http://www.cs.utexas.edu/~EWD/"" target=""_blank"">http://www.cs.utexas.edu/~EWD/
  </a> </p> ","Dictionaries and the Joys of Abstraction"
"e4cb64ab-3759-4c82-b6ae-a8ebb69098cf","by Thomas Maestas, MA","","Musing Blockchain","Feb 17-18, 2018","18-02-17","10","
  
<p class=""firstparagraph"">7 Ethereum-based technological features offer us a new world -- a decentralized new world, not dependent on the centralized
servers of Instagram, Comcast, T-Mobile, Amazon, etc. With that statement ends general consensus among blockchain
experts, pundits, and authors. However, if the current logistical obstacles provide controversy and competing algorithms
over sustainability, security, and scalability, then they reveal much more about the general pathway of social uses
(and potential effects) than they hide. In my February 15th
<a href=""#18-02-15"">blog</a>, I touched on a few features of micro-economic uses so as to distinguish the more certain aspects of the
crypto-contract horizon.</p>

<p>
<strong>Prologue</strong>
</p>

<p>So, what are some core features of block-chain technology that affect the quality of our lives, and the
<i>productivity</i> of our work as a society of academics, public-sector and private-sector professionals? First, a
little background and context before I outline seven blockchain functionalities. The Ethereum blockchain helps distinguish
itself--and its blockchain-native language Solidity--from earlier tech, like Bitcoin and other Proof of Work-based
blockchains. Ethereum blockchain offers a syntax and programming features, e.g. &quot;looping&quot;, &quot;recursion&quot;,
with the full power of a
<i>Turing Complete</i> language--that is, given enough resources, the language can solve any programmable problem.</p>

<p>More background and a clarifying metaphor are in order: The Bitcoin blockchain transaction resembles the accounting
system of a foos-ball table point rack with a basic calculator glued to the side. In contradistinction, An Ethereum
blockchain transaction would resemble a network of computers,
<i>which is itself,</i> a computer--hence, the name Ethereum Virtual Machine. This allows for Quickbooks to calculate
into a PDF to be sent via an email contract-signing program. Much more useful!</p>

<p>Therefore, Ethereum&#39;s Blockchain is more than a networked, chained list of blocks, like Bitcoin. The Ethereum
blockchain is actually a &quot;Virtual Machine&quot;, like a a big networked &quot;home computer&quot;. The native
language of the blockchain, Solidity, allows for an
<i>application binary interface</i>, ABI. So, for example, I can type up an Ethereum contract on my home computer,
then directly access by command line the blockchain itself. In layman&#39;s terms, the manner that modern-day app,
for example Instagram, is a centralized API (Application Programming Interface) that allows one programming system
to interact with another, such as Instragram offers a &quot;sharing API&quot; that connects to hardware contacts,
thus facitilating communicating with third-party aplications, like sharing your instagram picture to your Facebook
account, via your T-Mobile phone&#39;s contacts list. This API relationship broadly describes the modern world we
live in, wherein a Chryser driving system exchanges API information with your T-Mobile Bluetooth network system,
which exchanges API information with your own contact list, and so on, and our lives are made easier.</p>

<p>So, are we out of the woods? Has Ethereum solved the blockchain question? Yes, if it were the 1920 pre-relativity
days; However, with the advent of quantum computing, potential security vulnerabilities immediately arise. The reason
being that digital math uses binary &quot;on/off&quot; calculations, while quantum math implicates a tertiary,
<i>qubit</i> &quot;simultaneous states&quot;. Therefore, we have now entered the 3rd generation of blockchain technology,
both programmable, but also quantum-proof due to mathematical graph features. For example, IOTA&#39;s blockchain
design utilizes a
<i>Winternitz One-Time Signature</i>, by which one&#39;s transaction is entered into with a private-key, and the blockchain
moreso resembles a &quot;Tangle&quot; of a directed graph, which allows for computational &quot;states&quot;. IOTA
recently garnered criticism in January 2018 due to an unfortunate crypto-hack, that exposed an apparent vulnerability.
In truth, this was a case of user-error because users were
<i>re-using</i> their one-time keys, which significantly decreases security to the point that a home computer could
crack the code! I choose to not digress further, and quantum computing is not quite advanced enough now to cause
damage, but in the future could potentially split the blockchain in two, or other quantum possibilities.</p>

<p>In sum, the technical obstacles change each month, however one must not lose sight of the forest for the trees. Social
useablity, potential scope and of course unintended consequences have all finally begun to emerge, at least in form,
with little difference between the 2nd generation blockchain or the 3rd generation Patrician directed graph blockchain.
The underlying principle of the blockchain&#39;s micro-economic utiliity through crypto-
<i>contracts</i> is the same, as opposed to plain crypto-currency. you know the usual bartering solutions for Supply
&amp; Demand leading to Economics Game Theory, etc. This is where we must take our leave of the Hard Sciences of
Mathematics, and enter the realm of Sociology, Psychology, Anthropology and Economics.</p>
  ","Blockchains, Bitcoins and The Unnecessary Risk of Shopping at Target with a Credit Card, Part II:<br /><br /> Seven Nuts &amp; Bolts Features of the New Blockchain Micro-Economy"
"03ebfdc3-7199-4589-820e-8b5cf6c02ecc","by Thomas Maestas"," 
<p class=""cite""> 1 <a target=""_blank"" href=""https://www.nobelprize.org/uploads/2018/10/press-economicsciences2018.pdf""   target=""_blank"">https://www.nobelprize.org/uploads/2018/10/press-economicsciences2018.pdf 
</a>
</p>  
<p class=""cite""> 2 <a target=""_blank"" href=""https://qz.com/1416867/the-2018-nobel-prize-in-economics-goes-to-william-nordhaus-and-paul-romer/""   target=""_blank"">https://qz.com/1416867/the-2018-nobel-prize-in-economics-goes-to-william-nordhaus-and-paul-romer/
</a>
</p>  
   ","Sociology Tomorrow!","October 11, 2018","18-10-11","10","
<p class=""firstparagraph"">Climate-change scientist-activists earn their prestige with every research study and every letter written. With less fanfare, economists also earn their due prestige for working toward a sustainable prosperity.     </p>
<p class=""quote""> This year’s [Nobel Prize] Laureates William Nordhaus and Paul Romer have significantly broadened the scope of economic analysis by constructing  models that explain how the market economy interacts with nature and knowledge. <br /><br />
 Romer demonstrates how knowledge can function as a driver of long-term economic 
growth. When annual economic growth of a few per cent accumulates over decades, it transforms people’s lives. 
Previous macroeconomic research had emphasised technological innovation as the primary driver of economic 
growth, but had not modelled how economic decisions and market conditions determine the creation of new 
technologies. Paul Romer solved this problem by demonstrating how economic forces govern the willingness of 
firms to produce new ideas and innovations. 
<sup>1</sup></p>
<p>The economist in turn practices what he preaches by using only open-source software--to the aim of democratizing research itself:</p>
<p class=""quote"">Romer believes in making research transparent. He argues that openness and clarity about methodology is important for scientific research to gain trust. As Romer explained in an April 2018 blog post, in an effort to make his own work transparent, he tried to use Mathematica to share one of his studies in a way that anyone could explore every detail of his data and methods. It didn’t work. He says that Mathematica’s owner, Wolfram Research, made it too difficult to share his work in a way that didn’t require other people to use the proprietary software, too. Readers also could not see all of the code he used for his equations.
<br /><br />
Instead of using Mathematica, Romer discovered that he could use a Jupyter notebook for sharing his research. Jupyter notebooks are web applications that allow programmers and researchers to share documents that include code, charts, equations, and data. Jupyter notebooks allow for code written in dozens of programming languages. For his research, Romer used Python—the most popular language for data science and statistics.<sup>2</sup>
</p>
<p>The Bottom line is that yesterday's ink and paper is today's software and hardware--essential tools for success, the earlier the better. So, because historical suppression usually begins financially, equal access across social and economic lines.  So, the economic incentive to outfit every last citizen with free wifi and open-source technology. Already, the best in humanity--the Nobel winners--know the public incentive to harness the power of a widespread tech education. Because when the many and not the few create and advance technology, the economy blooms with real productivity.</p>
  ","Economic Prosperity, Democracy, and the Technology that Binds The Two"
"31887e67-da1c-4d79-86a4-7bc066c29c37","by Thomas Maestas","<p class=""footnotes"">1. <a href=""http://thehill.com/policy/energy-environment/399562-supreme-court-denies-trump-admin-request-to-halt-youth-climate""   target=""_blank"">http://thehill.com/policy/energy-environment/399562-supreme-court-denies-trump-admin-request-to-halt-youth-climate
</a>
</p>
<p class=""cite"">1. <a href=""http://thehill.com/policy/energy-environment/399562-supreme-court-denies-trump-admin-request-to-halt-youth-climate""   target=""_blank"">http://thehill.com/policy/energy-environment/399562-supreme-court-denies-trump-admin-request-to-halt-youth-climate
</a>
</p>
 ","Sociology Tomorrow!","July 27, 2018","18-07-27","23","<p class=""firstparagraph"">Planet Green dodged a bullet recently, as activists' climate change research officially gains legitimacy from the Supreme Court, albeit a few of their qualms ... But who could deny that if there is one thing that will save the earth, it's knowledge, knowledge far outweighs any other salvo. This is because the more data, the more accurate the models to indicate specific environmental needs and threats--<i>not to mention all the clues the data could reveal toward helping earth regain balance. </i></p><p>A.I. training would starve if the Supreme Court would have allowed administration clamp-downs on knowledge. After all, the overwhelming popular and professional opinions favor earth-friendly policies. 
<p class=""quote"">The Supreme Court on Monday denied the Trump administration’s plea to halt proceedings in a landmark lawsuit by young people seeking stronger federal action on climate change.<sup>1</sup>
</p>","Hooray for Planet Green!"
"ce1e8427-907f-4d00-bc42-46381b98173c","by Thomas Maestas, MA","","Quantum Data","March 5, 2020 ","20-03-05","","<p class=""firstparagraph"">
    At a time when the national lines blur between multi-national corporations, and an interdependent global tech community, the 21st century space race is nonetheless well-defined -- however defined along the lines of sub-atomic inner-space. 
    </p>
       <img src=""https://tmm-nov.s3.amazonaws.com/img/q-chandelier.jpg"" width=""400""  class=""zoom"" />
    <p class=""quote"">
    But just as the Soviet Union was the first to put both a satellite and a human being into orbit, before going on to lose the space race, China March be poised to outstrip any American achievements in a specific field of quantum technology — communication.<sup>1</sup>
    </p>
    <p>
    But the goals are less abstract than sending a traveler to space; they define how national secrets can be securely stored, accessed and communicated: </p>

    <p class=""quote"">With Micius, Chinese researchers are attempting to use a different type of quantum technology to develop new forms of secure communications that would be unbreakable. Micius is being used to share cryptography keys, which are used to encode and decode secure communications.
<br /><br />
Ordinarily, these keys are vulnerable to interception, but Micius uses photons in a quantum-superposition state – it’s impossible to read them without changing what they say, so you can’t copy or intercept a key sent in this manner.<sup>2</sup>
</p> 
   ","Moving your Quantum Dreams into Today, Part III: <br />The Nationalism of Quantum Data and Privacy"
"fedd4c36-7281-4bbd-8fb8-b87f8653f4b6","by Thomas Maestas, MA","","Musing Blockchain","April 2, 2018","18-04-02","1","<p class=""firstparagraph"">Next May 9th, the greatest known threat to traditional blockchain technology will be formally introduced, <i>along with its source code</i>, into our technological world. Hedera Hashgraph represents a blockchain alternative that caters to time-sensitive transactions, and order fairness. Currently, one transaction with Bitcoin takes about 12 minutes to validate. Ethereum is only a couple minutes, but in a world of micro-transactions and micro-second transactions, speed counts.</p><p>Next, Hedera's technology uses a consensus algorithm, which depends on  node neighbors' ""voting"" elections. This means that the design is impervious to ""forking""--when a part of the blockchain splits and no long syncs with the main blockchain.  More importantly, Hedera's consensus design is   built on Asynchronous Byzantine Fault Tolerance (aBFT), so is then impervious to threats of <i>Distributed Denial of Service (DDS) attacks. </i></p>
<p>So, lightning speed for validating crypto-transactions. Guaranteed security from hard- or soft-forking of the blockchain, and DDS-like attacks. Fairness in transaction order. Come May 9th, we'll see just how Hedera's codebase and cryptocurrency will accomplish these benchmarks, and if so, Heraclitean river stops in time! If not, yet another cryptographic mirage!</p>
<p class=""cite"">1. <a href=""https://www.hederahashgraph.com"" target=""_blank"">	https://www.hederahashgraph.com</a> </p>
<p class=""cite"">1. <a href=""https://medium.com/hashgraph/eat-pray-hashgraph-56b9613ed46f"" target=""_blank"">https://medium.com/hashgraph/eat-pray-hashgraph-56b9613ed46f</a> </p>","Heraclites Delight: Technology Change is the Constant, Human Behavior is Variable:<br />The April 2nd Announced Hedera Hashgraph X Launch Event  "
"c02dda05-2554-4a36-9458-3bb6b862952e","by Thomas Maestas"," 
  <p class=""cite""> 1 <a target=""_blank"" href=""
  https://www.vox.com/2014/11/24/7272929/global-poverty-health-crime-literacy-good-news""   target=""_blank"">
  https://www.vox.com/2014/11/24/7272929/global-poverty-health-crime-literacy-good-news
  </a>
  </p>  
  <p class=""cite""> 2 <a target=""_blank"" href=""https://qz.com/1416867/the-2018-nobel-prize-in-economics-goes-to-william-nordhaus-and-paul-romer/""   target=""_blank"">https://qz.com/1416867/the-2018-nobel-prize-in-economics-goes-to-william-nordhaus-and-paul-romer/
  </a>
  </p>  
     ","Sociology Tomorrow!","October 15, 2018","18-10-15","13"," 
  <p class=""firstparagraph"">The College Term-Paper, the perennial object of dread or elation, of tedium or excitement. Yet, more and more, the needs for communication require the inclusion of programming, analytic language. Paragraphs of eloquently written code with paragraphs of synopsis, from one logical statement to the next, laying out the proofs with each paragraph. Best yet, it is innately online and presentable, and employs the powerful languages like Python and R. But how to communicate these specialized papers to a wide audience?</p>
    <p class=""quote""> 
    The more sophisticated science becomes, the harder it is to communicate results. Papers today are longer than ever and full of jargon and symbols. They depend on chains of computer programs that generate data, and clean up data, and plot data, and run statistical models on data. These programs tend to be both so sloppily written and so central to the results that it’s contributed to a replication crisis, or put another way, a failure of the paper to perform its most basic task: to report what you’ve actually discovered, clearly enough that someone else can discover it for themselves.<br /><br />
    Perhaps the paper itself is to blame. Scientific methods evolve now at the speed of software; the skill most in demand among physicists, biologists, chemists, geologists, even anthropologists and research psychologists, is facility with programming languages and “data science” packages. And yet the basic means of communicating scientific results hasn’t changed for 400 years. Papers may be posted online, but they’re still text and pictures on a page.<sup>1</sup></p>
    <p>Anaconda, the programming package bundle features math software with Spyder applications, yet the Jupyter notebook is already revolutionizing academic publications...","Economic Prosperity, Democracy, and the Technology that Binds The Two"
